"Id","Name","Type","Tags","UsageStart","UsageEnd","BillingPeriodName","InvoiceName","InstanceName","InstanceId","InstanceLocation","Currency","UsageQuantity","BillableQuantity","PretaxCost","IsEstimated","MeterId","MeterDetails","AdditionalProperties"
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/ca22edc8bc5f563aa9ee03297b10e553","ca22edc8bc5f563aa9ee03297b10e553","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"ACCRST-3","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/ACCRST-3","southcentralus","USD","23","23","1.54096800021075","True","a39864f6-3e0d-4637-86bb-1e53251ecef9",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/01c009d840454414a7155edebc17905c","01c009d840454414a7155edebc17905c","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"ACCRST-2","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/ACCRST-2","southcentralus","USD","21","21","1.40697078280112","True","a39864f6-3e0d-4637-86bb-1e53251ecef9",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/760aa49474c830bfebb3f9b8d324ebef","760aa49474c830bfebb3f9b8d324ebef","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"ACCRST-1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/ACCRST-1","southcentralus","USD","23","23","1.54096800021075","True","a39864f6-3e0d-4637-86bb-1e53251ecef9",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/630e491df6b4b2c3629d5a134af30854","630e491df6b4b2c3629d5a134af30854","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"KMAZST12-1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/KMAZST12-1","southcentralus","USD","0.021295","0.021295","0.00185391183643056","True","9995d93a-7d35-4d3f-9c69-7a7fea447ef4",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/991b6611c296b8894665f90a7074584e","991b6611c296b8894665f90a7074584e","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"AzureNxtra-1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/AzureNxtra-1","southcentralus","USD","0.010584","0.010584","0.000921427700247996","True","9995d93a-7d35-4d3f-9c69-7a7fea447ef4",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/1c576b6ee402fe44c1db902a5ea1d99e","1c576b6ee402fe44c1db902a5ea1d99e","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"Azstarm","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/Azstarm","southcentralus","USD","4.766679","4.766679","0.414980165229631","True","9995d93a-7d35-4d3f-9c69-7a7fea447ef4",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/7f3b4855da4390e2caf0caa710fbba91","7f3b4855da4390e2caf0caa710fbba91","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"AZSTBill","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/AZSTBill","southcentralus","USD","0.05994","0.05994","0.00521828952691467","True","9995d93a-7d35-4d3f-9c69-7a7fea447ef4",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/db3fe0ec63807377bc1cd26cc5a71edf","db3fe0ec63807377bc1cd26cc5a71edf","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"AXAZST2-1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/AXAZST2-1","southcentralus","USD","0.037646","0.037646","0.00327740619836886","True","9995d93a-7d35-4d3f-9c69-7a7fea447ef4",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/59abcb4dc49e25f61b2bec5cdb8c8824","59abcb4dc49e25f61b2bec5cdb8c8824","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"AXAZST","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/AXAZST","southcentralus","USD","0.029458","0.029458","0.00256457078551639","True","9995d93a-7d35-4d3f-9c69-7a7fea447ef4",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/97722442656152b9babc7e861edc2ce5","97722442656152b9babc7e861edc2ce5","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"ACCRST-3","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/ACCRST-3","southcentralus","USD","0.006318","0.006318","0.000550035923107222","True","9995d93a-7d35-4d3f-9c69-7a7fea447ef4",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/295f4513e633ce10f5029bff6679921f","295f4513e633ce10f5029bff6679921f","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"ACCRST-2","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/ACCRST-2","southcentralus","USD","0.006713","0.006713","0.000584424050620257","True","9995d93a-7d35-4d3f-9c69-7a7fea447ef4",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/00ab2b3583d0d14e0d62cd304aea690a","00ab2b3583d0d14e0d62cd304aea690a","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"ACCRST-1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/ACCRST-1","southcentralus","USD","0.006438","0.006438","0.000560482949187131","True","9995d93a-7d35-4d3f-9c69-7a7fea447ef4",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/50ab246ffc4945e187b9361a4707cc25","50ab246ffc4945e187b9361a4707cc25","Microsoft.Consumption/usageDetails",,"24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"azp1cc96926c865a5c01","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/default-storage-southeastasia/providers/Microsoft.ClassicStorage/storageAccounts/azp1cc96926c865a5c01","apsoutheast","USD","0.000578","0.000578","0","True","955c7d3a-efd8-49f7-a4bd-e71cde2aa138",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/836969b9200100c6b9ed445cfc4c51f1","836969b9200100c6b9ed445cfc4c51f1","Microsoft.Consumption/usageDetails",,"24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"azp1cc96926c865a5c01","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/default-storage-southeastasia/providers/Microsoft.ClassicStorage/storageAccounts/azp1cc96926c865a5c01","apsoutheast","USD","0.000052","0.000052","0.00000473157415832575","True","92567832-8613-47c4-9e8a-b2b9461a4875",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/082a9a5fba4994cbd4a7926d79d1f258","082a9a5fba4994cbd4a7926d79d1f258","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"qfy4lbchiohweclm","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Storage/storageAccounts/qfy4lbchiohweclm","ussouthcentral","USD","0.9072","0.9072","0.000323597814145277","True","42e2a22f-fabf-41ea-a21e-e86bb3ff5799",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/ddb1911acd8ee0e272676bffc1372dbb","ddb1911acd8ee0e272676bffc1372dbb","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"qfy4lbchiohweclm","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Storage/storageAccounts/qfy4lbchiohweclm","ussouthcentral","USD","0.0029","0.0029","0.00000140913508260447","True","40551b4c-e8be-48ed-b70b-f8d25c7de724",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/94e2c051f7244cb6a3612ddbb6f440f2","94e2c051f7244cb6a3612ddbb6f440f2","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"qfy4lbchiohweclm","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Storage/storageAccounts/qfy4lbchiohweclm","ussouthcentral","USD","0.000096","0.000096","0.00000559766763848397","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/bd83a3a49e704e63a8f80cea3a732cac","bd83a3a49e704e63a8f80cea3a732cac","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"KMAZST12-1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/KMAZST12-1","southcentralus","USD","0.02052","0.02052","0","True","32c3ebec-1646-49e3-8127-2cafbd3a04d8",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/bbebe785d77b598c23eaeba8374fa203","bbebe785d77b598c23eaeba8374fa203","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"AzureNxtra-1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/AzureNxtra-1","southcentralus","USD","0.010153","0.010153","0","True","32c3ebec-1646-49e3-8127-2cafbd3a04d8",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/b8128a056d53f4e1279d1af5c23a9351","b8128a056d53f4e1279d1af5c23a9351","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"Azstarm","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/Azstarm","southcentralus","USD","0.367821","0.367821","0","True","32c3ebec-1646-49e3-8127-2cafbd3a04d8",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/4956bbedc0a36e9fdc9020963d16ee18","4956bbedc0a36e9fdc9020963d16ee18","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"AZSTBill","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/AZSTBill","southcentralus","USD","0.025705","0.025705","0","True","32c3ebec-1646-49e3-8127-2cafbd3a04d8",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/84b8e937887a418d80c31841bf6b4406","84b8e937887a418d80c31841bf6b4406","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"AXAZST2-1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/AXAZST2-1","southcentralus","USD","0.03724","0.03724","0","True","32c3ebec-1646-49e3-8127-2cafbd3a04d8",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/1f7ad6456f25fccc61449961dbae8217","1f7ad6456f25fccc61449961dbae8217","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"AXAZST","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/AXAZST","southcentralus","USD","0.030533","0.030533","0","True","32c3ebec-1646-49e3-8127-2cafbd3a04d8",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/d109ec75bf753d2ff1541c886af399f0","d109ec75bf753d2ff1541c886af399f0","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"ACCRST-3","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/ACCRST-3","southcentralus","USD","0.005012","0.005012","0","True","32c3ebec-1646-49e3-8127-2cafbd3a04d8",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/5497e02376c95615d19c3de5208d02e4","5497e02376c95615d19c3de5208d02e4","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"ACCRST-2","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/ACCRST-2","southcentralus","USD","0.004882","0.004882","0","True","32c3ebec-1646-49e3-8127-2cafbd3a04d8",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/27f9bbb201d4e773327b323aaca6d170","27f9bbb201d4e773327b323aaca6d170","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"ACCRST-1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/ACCRST-1","southcentralus","USD","0.004757","0.004757","0","True","32c3ebec-1646-49e3-8127-2cafbd3a04d8",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/8f0618d70d27b991d271af68ee1c2f65","8f0618d70d27b991d271af68ee1c2f65","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"ACCRST-3","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/ACCRST-3","southcentralus","USD","23","23","1.37998908130772","True","2f96d035-3bac-46d6-b2bc-c6daa0938536",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/3a06c8a302543453468a0e87bd0da534","3a06c8a302543453468a0e87bd0da534","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"ACCRST-2","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/ACCRST-2","southcentralus","USD","21","21","1.25999003075922","True","2f96d035-3bac-46d6-b2bc-c6daa0938536",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/ea2e91014a0705c8be1a2ccea77423dc","ea2e91014a0705c8be1a2ccea77423dc","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"ACCRST-1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/ACCRST-1","southcentralus","USD","23","23","1.37998908130772","True","2f96d035-3bac-46d6-b2bc-c6daa0938536",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/cf4fc91cdcb91e591b4fde8bfc01d658","cf4fc91cdcb91e591b4fde8bfc01d658","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"KMAZST12-1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/KMAZST12-1","southcentralus","USD","20","20","2.59999255931875","True","2ab30cde-f481-4976-b511-6fcd3b477bae",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/eca9a244c8f6954068305fb174edeb8c","eca9a244c8f6954068305fb174edeb8c","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"AzureNxtra-1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/AzureNxtra-1","southcentralus","USD","20","20","2.59999255931875","True","2ab30cde-f481-4976-b511-6fcd3b477bae",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/13c040a67dbe772da5c3095496c459d4","13c040a67dbe772da5c3095496c459d4","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"Azstarm","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/Azstarm","southcentralus","USD","20","20","2.59999255931875","True","2ab30cde-f481-4976-b511-6fcd3b477bae",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/6c6affc1e7291d3deac5a3dd550a74a4","6c6affc1e7291d3deac5a3dd550a74a4","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"AZSTBill","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/AZSTBill","southcentralus","USD","20","20","2.59999255931875","True","2ab30cde-f481-4976-b511-6fcd3b477bae",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/5cf24cd27b0e3168c0928c839bbf04ab","5cf24cd27b0e3168c0928c839bbf04ab","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"AXAZST2-1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/AXAZST2-1","southcentralus","USD","20","20","2.59999255931875","True","2ab30cde-f481-4976-b511-6fcd3b477bae",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/76f50963a17154ac3ad2e233945aa9f9","76f50963a17154ac3ad2e233945aa9f9","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"AXAZST","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/virtualMachines/AXAZST","southcentralus","USD","20","20","2.59999255931875","True","2ab30cde-f481-4976-b511-6fcd3b477bae",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/9e952cdafe767a09c01e0f671dc72a21","9e952cdafe767a09c01e0f671dc72a21","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","201805-1",,"qfy4lbchiohweclm","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Storage/storageAccounts/qfy4lbchiohweclm","ussouthcentral","USD","7.5859","7.5859","0.00259296700554679","True","211e620c-ebcf-4db5-a7fd-996abebe9546",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/e591961b1e8ced1192cb6118e19509d7","e591961b1e8ced1192cb6118e19509d7","Microsoft.Consumption/usageDetails",,"23-03-2018 00:00:00","23-03-2018 23:59:59","201805-1",,"KMAZST12-1-disk1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/disks/KMAZST12-1-disk1","ussouthcentral","USD","0.032256","0.032256","0.578037706446929","True","f6a8b881-4c7e-4ca0-ae42-f0e9f35a43eb",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/6e7f301705dd9d2f924824f34446b751","6e7f301705dd9d2f924824f34446b751","Microsoft.Consumption/usageDetails",,"23-03-2018 00:00:00","23-03-2018 23:59:59","201805-1",,"AzureNxtra-1-disk1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/disks/AzureNxtra-1-disk1","ussouthcentral","USD","0.032256","0.032256","0.578037706446929","True","f6a8b881-4c7e-4ca0-ae42-f0e9f35a43eb",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/7a9d69ac6f50c9df9592ee5c631d189d","7a9d69ac6f50c9df9592ee5c631d189d","Microsoft.Consumption/usageDetails",,"23-03-2018 00:00:00","23-03-2018 23:59:59","201805-1",,"Azstarm-Disk","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/disks/Azstarm-Disk","ussouthcentral","USD","0.032256","0.032256","0.578037706446929","True","f6a8b881-4c7e-4ca0-ae42-f0e9f35a43eb",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/d38c1a61b8cfff81d9dbe0be74f3c887","d38c1a61b8cfff81d9dbe0be74f3c887","Microsoft.Consumption/usageDetails",,"23-03-2018 00:00:00","23-03-2018 23:59:59","201805-1",,"AZSTBill-Disk","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/disks/AZSTBill-Disk","ussouthcentral","USD","0.032256","0.032256","0.578037706446929","True","f6a8b881-4c7e-4ca0-ae42-f0e9f35a43eb",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/f9c331bc9b276d2168acf58561b21edd","f9c331bc9b276d2168acf58561b21edd","Microsoft.Consumption/usageDetails",,"23-03-2018 00:00:00","23-03-2018 23:59:59","201805-1",,"AXAZST2-1-disk1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/disks/AXAZST2-1-disk1","ussouthcentral","USD","0.032256","0.032256","0.578037706446929","True","f6a8b881-4c7e-4ca0-ae42-f0e9f35a43eb",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/49bf49481260bc3109a0cbf8dc8e34dc","49bf49481260bc3109a0cbf8dc8e34dc","Microsoft.Consumption/usageDetails",,"23-03-2018 00:00:00","23-03-2018 23:59:59","201805-1",,"AXAZST1-1-disk1","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/disks/AXAZST1-1-disk1","ussouthcentral","USD","0.032256","0.032256","0.578037706446929","True","f6a8b881-4c7e-4ca0-ae42-f0e9f35a43eb",,
"/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/providers/Microsoft.Consumption/usageDetails/e7d1e451fd5cedfafe4113b959d7dad4","e7d1e451fd5cedfafe4113b959d7dad4","Microsoft.Consumption/usageDetails",,"23-03-2018 00:00:00","23-03-2018 23:59:59","201805-1",,"AXAZST-Disk","/subscriptions/2807da60-5d5e-4f5f-b247-1f4bbd1833f4/resourceGroups/NCFXRG/providers/Microsoft.Compute/disks/AXAZST-Disk","ussouthcentral","USD","0.032256","0.032256","0.578037706446929","True","f6a8b881-4c7e-4ca0-ae42-f0e9f35a43eb",,
